-1.568026876938541259e+00,-8.149627488975808021e-01,-5.624695312149829984e-01,-1.390454726595105717e+00
-1.414319290371234938e+00,-5.745055894321093870e-01,-2.167680658135544558e-01,-5.366145644163955453e-01
-1.067901776849772499e+00,-1.677405163399205978e+00,-6.630973922681453470e-01,-1.867410087625597681e+00
-8.331441849011336220e-01,-5.413784157477021797e-01,-1.877572239315796532e+00,-1.985856291167323873e+00
-1.254389750517413971e+00,-1.080560001076886323e+00,-9.708640306377740448e-01,-8.429226049670019982e-01
-1.679248505312296302e+00,-7.374398893838922664e-01,-8.168957945567687506e-01,-6.959625153819359866e-01
-8.494265070578692622e-01,-5.099587687066062802e-01,-1.540207446565321270e+00,-1.470415818061852065e-01
-1.752912020608872190e+00,-9.461176426581687782e-01,-1.236975695658408814e-01,-1.296543176482630955e+00
-9.921559919361406799e-01,-6.544921002846508795e-01,-6.872764354385412222e-01,-1.874457384233356505e+00
-1.176790965586019366e+00,-1.614662434657108792e+00,-1.621206351248720701e+00,-1.885991189809497648e+00
-1.248226677999153766e+00,-1.539979686497117584e+00,-1.239702402729081498e-03,-1.645279827403177242e+00
-4.413628410148215941e-01,-1.929673754397852159e+00,-1.392607910497005053e+00,-1.207430894130414600e-01
-2.438863797156927138e-01,-5.438728640075618515e-01,-6.497890076605239429e-02,-1.071432749506582294e+00
-1.618682228771356701e+00,-1.063410404670237952e+00,-2.015339284338368842e-02,-1.436049341216892428e+00
-7.312631922847736554e-01,-1.960632777109091451e+00,-1.521378305348081605e+00,-2.592861634258805115e-01
-1.670429068160506070e-02,-1.287106996632447320e+00,-1.369658716242037055e+00,-6.059605422120728502e-01
-6.656074897009529590e-01,-2.871907408076663781e-01,-1.459859269252169245e+00,-1.573384975472880587e+00
-7.600048372268490837e-01,-9.612110483618356849e-01,-7.449559780364110040e-01,-1.940562835210864145e+00
-1.350542784513195427e+00,-1.669234639944924270e+00,-8.502424949918157004e-01,-1.902880701894572368e+00
-1.480909005361437325e+00,-1.898460597866429289e-01,-1.320555194329294135e+00,-1.408447281343184976e+00
-1.145966000898196890e+00,-2.152514403712084690e-01,-7.292440886183604309e-01,-8.237596534753257593e-01
-1.021516861303411128e+00,-1.376893508561995549e+00,-7.369163120002775180e-02,-4.676102084009055027e-01
-1.757441346625023826e+00,-3.477745331838877352e-01,-2.688066621800746514e-01,-1.011823690066417702e+00
-1.448585838435217932e+00,-1.336103160877813334e+00,-1.877593337488564051e+00,-1.954850084461138282e+00
-1.774720199269513632e+00,-1.755576418622326829e+00,-1.309512841458612131e+00,-1.839379524187133352e+00
-1.524798951716015427e+00,-7.714194474427373827e-01,-1.365548115967369247e+00,-6.485353710912478142e-01
-1.906840415952391732e+00,-1.667937233724781976e+00,-1.962620182264371849e-01,-9.371864330046935088e-01
-4.675634514600608416e-01,-2.949885795209417072e-01,-1.089636622816156031e+00,-3.965543549712935434e-01
-1.315391790525014759e+00,-2.858944532226037616e-02,-1.583954569330237483e+00,-6.843240312218428212e-01
-2.361167270707369426e-01,-4.416290886337792543e-02,-3.329887502016619649e-01,-7.843878659920644481e-01
-1.466869473461409612e+00,-1.975833086915456338e+00,-2.720385314364486273e-01,-1.751072159172251341e+00
-1.918515341811494190e+00,-1.282480287431133847e+00,-1.084108447911085626e+00,-1.825715600836731678e+00
-2.457544154389470492e-01,-1.188311525556071668e-01,-1.393228530583776381e+00,-1.103249282172787726e+00
-1.005638021006286964e+00,-3.730527219979196119e-02,-1.303823362680922804e+00,-9.650033894388252431e-01
-1.914710260499548067e+00,-1.132724709657583206e+00,-1.272229358960679013e+00,-6.742028878643824275e-01
-1.383372302787262642e+00,-1.834060960864448253e+00,-1.409258278999550029e+00,-4.194059876924860486e-01
-1.377474162942385894e+00,-1.009601393942276104e+00,-6.185716122894067137e-01,-8.261120339580709793e-01
-1.047948600848832346e+00,-1.084021296730136363e+00,-1.700752220099769119e+00,-1.803145496839593243e+00
-6.844440515597556285e-01,-1.714891820124398558e+00,-1.694854456745555904e-01,-1.280182584969689286e+00
-4.459017785522134680e-01,-1.266644904664891769e+00,-1.764982586981376445e+00,-1.646426233421192542e+00
-1.343286996787353971e+00,-6.900501142334440896e-01,-1.908591030471156191e+00,-1.502586904480281760e+00
-3.957488672720665956e-01,-9.412175491288754525e-01,-1.804313492679914921e+00,-1.551615323606647667e-01
-1.812953611636445750e+00,-1.300339384866132875e+00,-5.708811401701010535e-01,-1.426686939358130957e+00
-4.644903927240640051e-01,-4.000949415990733282e-01,-3.205990481398242054e-01,-9.594338736470553464e-01
-9.133358083776441649e-01,-1.533453647568207234e+00,-8.256074659686853945e-01,-1.219958636134978125e+00
-4.668165756027324864e-01,-1.256056401956977764e+00,-2.642342679793401317e-01,-1.967779687724290794e+00
-8.235488247499305192e-01,-7.854450718445309398e-01,-1.270337951818909517e-01,-1.995325854209831773e+00
-3.124294018689814934e-01,-2.723702819471944814e-01,-1.435924903122076657e-02,-7.789439183032527136e-01
-7.454237353342423322e-01,-1.196638418758420697e+00,-1.405597427862734339e+00,-1.494170846618566584e+00
-1.267464028125074638e+00,-4.409163458745211095e-01,-1.895071259440234801e+00,-1.938301813366209991e-01
-2.971909888334605121e-01,-7.043697229334846543e-01,-1.052041665704241735e+00,-1.497436767605077934e+00
-1.451515251897981251e+00,-1.976249524234795052e+00,-1.380762062129359702e+00,-2.832860598256550233e-01
-1.395142225342593800e-01,-1.783974880114132411e+00,-2.722043541144167911e-01,-1.912743639288967401e+00
-1.862147813711050981e+00,-4.952622187015973676e-01,-1.641557434114073732e-01,-7.882282106198437166e-01
-1.362267362181982078e+00,-5.400461620535097484e-01,-9.503244039422429346e-01,-1.923892343847593889e+00
-2.877156485206737724e-01,-1.307144992698165087e+00,-2.525974480925075039e-01,-1.299021334380263903e+00
-1.694985613941308200e+00,-7.610677410123511955e-02,-1.117893138083060567e+00,-6.072118292701484954e-01
-1.861674042876615198e+00,-1.914452281439769532e+00,-3.877605028870654280e-01,-1.708258402245728114e+00
-1.162706771227643321e+00,-1.377059360022156120e+00,-9.495303914896917608e-01,-4.406349611133166810e-01
-7.470051784821321039e-01,-9.179216256894293657e-01,-8.300533093557040942e-01,-1.888989759201114893e+00
-1.087281695568289352e+00,-1.755847034722843869e+00,-1.224548377393818610e+00,-3.567131643587941880e-01
-1.699566608814820912e+00,-5.129360784680601082e-01,-1.060377806763143971e+00,-1.948035581392611126e+00
-2.775067841906642130e-01,-6.692356679394391161e-01,-2.775653753793949630e-01,-1.231801777046153568e+00
-1.978483026731973959e+00,-7.820173988141934096e-01,-2.731837183387064716e-01,-4.877245119214959068e-01
-1.377693223046254856e+00,-5.359498871890182592e-01,-5.291215609690627097e-01,-3.980843905504143354e-01
-1.177604520772429719e+00,-5.519411663067326224e-01,-1.445482750530920457e+00,-1.973853492600944337e+00
-3.070372934207856730e-01,-4.670583599315689671e-01,-7.918443134354014035e-01,-6.329700778799269845e-01
-1.988198177490563490e+00,-1.782033334995476448e-01,-4.563112211638578053e-01,-1.606131375975548448e+00
-1.555614541643183024e+00,-5.400181814076037146e-01,-5.228512828258673473e-01,-1.978378639104027892e+00
-1.384314664710530884e-01,-1.816946468268027193e+00,-7.882790021112766610e-01,-1.703316047609942929e+00
-6.488443853686374219e-01,-1.622984368707639735e+00,-6.134845725135082972e-01,-1.249638521342846476e+00
-1.161379983864171406e+00,-8.806487816176853389e-01,-9.581063643748288783e-02,-6.969302338684959519e-01
-1.422952760629869084e+00,-8.771819645827994005e-01,-6.086086703294935063e-01,-1.165431234215531964e+00
-1.268181151482849156e+00,-2.822273066966616284e-01,-3.624653700703430736e-01,-1.142511246947296222e+00
-6.006940020466511321e-01,-1.337511391376420944e+00,-1.161247146791298590e+00,-4.995061904951350051e-01
-2.022978265888040195e-01,-1.307235314263287318e+00,-1.740851162261849217e+00,-4.882893649029227401e-01
-1.460121731123880107e+00,-1.746327725969039735e+00,-1.941639092729192884e+00,-1.837716449728512558e+00
-1.990324906444939757e+00,-9.011077833452869612e-01,-8.548698775008063411e-01,-6.717222221004524041e-01
-6.558334204668183620e-01,-2.717566471017760499e-01,-1.970533788636722905e+00,-4.229776952079136176e-01
-5.486837481331097166e-02,-8.305637627311497351e-01,-6.872074597819644026e-01,-5.755828010569219444e-01
-3.636060251835007140e-01,-6.860142040377954498e-01,-4.341013567894072001e-01,-1.061312223279800460e+00
-3.931254055794257685e-01,-2.932327104671197393e-01,-1.983462210891170363e+00,-8.993681946204714617e-01
-1.751888402332884009e+00,-5.099254330178328853e-01,-1.930882126926043663e+00,-1.311514443282305820e+00
-2.312795971046632815e-02,-2.200814819616674356e-01,-1.351460896311182047e+00,-8.940399407954786604e-01
-1.111296944837827372e-01,-6.455878868721613983e-01,-7.452613773725746960e-01,-3.192015364655231835e-01
-1.363686951075407938e+00,-5.876734686806623920e-01,-1.837372773758298106e+00,-2.969828955369140377e-01
-1.893171059102085607e-01,-1.496840015729621776e+00,-1.751622310524007409e+00,-1.162577756472258139e+00
-1.982652326741263238e-01,-1.205008593802709083e+00,-8.329903401828697707e-01,-1.860597000458609429e+00
-9.695459831814257079e-02,-1.558417706274229264e+00,-1.104465966842414160e+00,-1.629977690977063798e+00
-1.310763048812744191e-01,-2.678723172908272776e-01,-1.018719183372442272e+00,-9.338857091944641198e-02
-1.117300028922394439e+00,-7.361923818459501501e-01,-9.665150004180991239e-01,-1.104123267848405199e+00
-1.582042893264519634e+00,-1.576873806609460082e+00,-1.023245023736674808e+00,-1.389458737116441744e+00
-1.746131724739059310e+00,-1.371323107978649203e+00,-1.600910942240806989e+00,-1.910258840012044379e+00
-1.990997878109690866e+00,-2.114186175037358062e-01,-8.229499629760648194e-01,-1.807933088327838833e+00
-1.212736547037605250e+00,-1.905986694977436224e+00,-3.709007535173178827e-01,-9.471217462680920907e-01
-2.943058904035065204e-01,-3.709659463199543872e-01,-1.286810782069467418e+00,-4.123497372462776589e-01
-7.615261895039580065e-01,-1.375460105858960169e+00,-1.308660843921977790e+00,-1.803238436589678750e+00
-1.767091285795475697e+00,-1.556491424811794477e-01,-8.774836742313194549e-01,-3.141443324079109534e-01
-1.338859585789873297e+00,-1.075256281528242930e+00,-1.637911455532152338e+00,-1.964281500441358963e+00
-5.675037250097414443e-01,-6.577083091794142522e-01,-5.302700696716544648e-01,-1.362123871641502504e+00
-1.197699148776414146e+00,-1.161437477806430030e+00,-3.353597692791898677e-01,-1.434283376465928628e+00
-1.982806924826223449e+00,-1.495199053492640928e+00,-1.429986095098252585e+00,-1.282827510571843632e+00
-7.836955809106076476e-01,-1.192400949777570052e-01,-5.178548889053820048e-01,-1.733328209161572486e+00
-1.244805695313209837e+00,-1.057205256760155976e+00,-1.276661988428118288e+00,-2.769936324743487166e-01
-4.914680526519419335e-01,-1.437596438168977864e+00,-1.311271128134312569e+00,-7.092935402559283897e-01
-9.616371322455796733e-01,-3.585700354059235817e-01,-1.197062908017373806e+00,-1.321910598309596674e+00
-1.041184163335626245e+00,-7.920198996375171774e-02,-2.475230511178083681e-02,-1.496844549953190384e+00
-4.870217183146001716e-01,-5.723634270833970472e-01,-8.458594835019550562e-01,-4.685860247679909385e-01
-8.284553898170869957e-01,-7.855558640257100933e-01,-1.916701523789762662e+00,-1.105632011937913939e+00
-1.324807444608820717e+00,-2.443155627234327998e-01,-1.386668844209403284e+00,-1.330209384659935878e+00
-1.433702079403091467e+00,-1.649989950533734540e-01,-1.875593290475003228e+00,-6.777643536664110790e-01
-7.859758756220689424e-01,-8.824441012272916662e-01,-1.825851607055180681e+00,-1.927091721898964272e+00
-3.707955991505829108e-01,-4.663801510835317021e-01,-1.761994853462398591e+00,-8.150600095607771767e-01
-1.372043455029188674e+00,-1.652593927585548350e-01,-1.641902007641385719e+00,-1.770116777128000640e+00
-1.672458657207722021e+00,-1.167121135422884759e+00,-1.714213762671173980e+00,-6.005440604949661143e-01
-2.364862840710444392e-01,-1.039662438757090968e+00,-5.944292479869770496e-01,-1.830576580537589315e+00
-5.670744113415993048e-02,-1.364324468119053613e-01,-1.914439597502953117e+00,-5.199456894834202370e-01
-1.389394200666831169e+00,-1.690490585797324030e-01,-7.451480049314118670e-01,-1.444881908732487785e+00
-8.139446718577345585e-01,-1.620492137603832594e+00,-9.923081488991911669e-01,-9.117383627606012730e-02
-9.011659237464109129e-01,-1.091107298478362964e+00,-1.120689656106476528e+00,-1.021672024396439449e+00
-1.578330607675952679e+00,-4.177506450927197523e-01,-5.300020636114681771e-01,-1.660628059930953082e-01
-1.511587652353869382e+00,-6.241589418866388961e-01,-7.989017626226235791e-02,-8.758647953482092685e-01
-3.198371531278658697e-01,-4.691400905174836211e-01,-9.118250466224242512e-01,-6.756785528449544831e-01
-1.852179811100007623e+00,-1.658668615183739092e+00,-1.012475284339201753e+00,-6.227195228726043474e-01
-3.150445317415297986e-01,-1.566898049531594284e+00,-8.031681061807485200e-01,-1.981170361051725726e+00
-1.326178573430613072e+00,-1.252474598338129130e+00,-1.623981416493522234e+00,-9.115556250464429411e-01
-1.527054415261675180e+00,-1.834673796594636475e+00,-1.171920375970853634e+00,-1.528194533146714607e+00
-1.474295744248519613e+00,-1.004457654652155751e+00,-1.866085477437505524e+00,-3.768271153600257772e-01
-3.890569781724184661e-01,-1.793680827041366665e+00,-1.560429300753791715e+00,-1.964860949331430184e+00
-5.589669210564494062e-01,-1.760231710144646300e+00,-1.082153273809324023e+00,-5.857802167054686482e-01
-7.747182105611445380e-01,-3.354522253095497675e-01,-9.892685869675457155e-01,-1.558759731193519738e+00
-1.483996591153667000e+00,-5.399558334141962845e-02,-7.199241244099865433e-01,-9.851939691101558871e-01
-1.252839249925879805e+00,-1.958254957210417313e+00,-1.889476075674444644e+00,-1.953984954766754045e+00
-6.074191289708794628e-01,-3.225261473022764669e-01,-9.671643839976242774e-01,-9.641949420425479644e-01
-1.979197819612153131e+00,-6.414020599841132597e-01,-1.358955603514164556e+00,-1.783188748247208855e+00
-1.592322106940425197e+00,-8.322618010211719763e-01,-9.832456141555425688e-01,-1.170011156168134336e+00
-3.036114164156715756e-01,-1.805884534975582545e+00,-1.396583637656930943e+00,-1.771400559703520283e+00
-1.430874306349292358e+00,-1.345962673300310497e+00,-8.897984773555971394e-01,-8.048213362594887066e-01
-3.264205174142635890e-01,-2.329971038872513667e-02,-4.178895744169714987e-01,-4.352107418447197507e-01
-1.712244313729234246e-01,-1.822668313241344817e+00,-5.353399037254165105e-01,-8.092084453484043038e-01
-6.142440094165335651e-02,-8.170054172078942134e-01,-1.529322636896016219e+00,-2.669535734216412770e-01
-8.101025129347976250e-01,-1.720056126426791954e+00,-1.570145604186066857e+00,-1.642945696571333158e+00
-1.200706732687211176e+00,-3.395870963156188971e-02,-6.628461654489419264e-01,-1.972870786417409317e+00
-1.118418858951543582e+00,-3.261098650748972538e-02,-8.523150511976607113e-02,-9.618969339735681245e-01
-1.555252576867483194e+00,-1.323298931666269107e+00,-1.467299409011671996e+00,-8.767181793732334860e-01
-1.188805379126320005e+00,-4.616800950550505878e-01,-1.120135650966815666e+00,-1.834458388047486510e+00
-1.952724948560427665e+00,-1.480923279148739446e+00,-1.594202340908872362e-01,-1.390225285161618141e+00
-8.076336341127610119e-01,-1.604705336316918585e+00,-1.092519029720837365e+00,-9.430535591148263563e-01
-7.718847359342388970e-01,-1.092366936118146059e+00,-1.617050102214033336e+00,-6.651218487419980896e-01
-4.490156845877892877e-01,-1.639716022492252456e+00,-1.961438167973977409e+00,-3.659803398181555867e-01
-1.928816241082220939e+00,-8.323619758368312471e-01,-1.602282087857364035e+00,-6.339842104754291885e-01
-1.857592152657817408e+00,-1.239171523130953245e+00,-1.398608431853644696e+00,-2.336937005146493274e-01
-1.517358313244646650e+00,-7.488083892345345216e-01,-1.925022659438657691e-01,-1.328858812209781748e+00
-6.556781714700363750e-01,-1.232499157975102788e+00,-1.466026863061941965e+00,-1.557771938601447470e+00
-6.005376884001516480e-01,-1.880474986457366882e+00,-1.401088886255490884e+00,-3.357000717883287244e-01
-4.465468275684905120e-01,-1.206607078728488824e+00,-1.662285334926048908e+00,-1.362987957153921181e+00
-3.315508666509927593e-01,-3.253234087157674814e-02,-4.084500666151325010e-01,-1.667916216531424078e+00
-1.272369603557817141e+00,-8.117123711844731471e-01,-8.132856646218720176e-01,-1.655722877855127395e+00
-1.828807508304009399e+00,-1.246282540854696697e+00,-1.222725670157634781e+00,-1.091138301489426476e+00
-1.097350295512883100e+00,-4.722557638711062378e-01,-7.512696886585894518e-01,-5.421034231567594119e-01
-1.999588394072671971e+00,-9.763328296762163738e-02,-2.633845546772684010e-02,-1.197055347871078590e+00
-9.152874491530520462e-01,-1.898356800494353180e+00,-4.251440482958752654e-01,-1.126996777904365032e+00
-1.737283599539172219e+00,-3.291317895107599423e-01,-1.121115557717158984e+00,-1.254066005499001157e+00
-6.877669586762924503e-01,-8.993965549192923792e-01,-4.320535520859187795e-01,-1.249881162047373762e+00
-1.986866192671946640e+00,-6.069420755807026779e-01,-3.329729382684638583e-01,-5.710954908448704348e-01
-1.638528739382148824e+00,-1.199722158141437456e+00,-1.246574316465565380e+00,-1.379631441455801966e+00
-1.625600503489876836e-01,-4.937638701903837024e-01,-1.267975529467030293e+00,-1.086862472361793230e+00
-1.524295797070028824e+00,-7.386189136305543190e-01,-9.436775642995653968e-01,-6.790113892443563337e-01
-4.390237829527179336e-01,-1.806570460791115273e+00,-1.217955018354877295e+00,-3.828031730985701486e-01
-6.265367283195020232e-01,-1.304548908609364899e+00,-7.638646561743183128e-01,-1.630454088648239486e+00
-3.677985860053711864e-01,-1.195780656832320821e+00,-2.626771507193457200e-01,-1.577958605230426636e+00
-1.706716746407809682e+00,-1.060297119198198690e+00,-9.394693190869158883e-01,-1.201844442787479483e+00
-1.104977932589088052e+00,-6.019665489852110696e-03,-1.322518671742975105e+00,-9.878669491065856789e-01
-8.206301373059665671e-02,-6.861646964380059277e-01,-3.268098571026751831e-01,-1.867438290605748952e+00
-1.216985090646113488e+00,-1.773131207225913109e+00,-1.492148556860031894e+00,-3.094378515474360825e-02
-4.937719750340925362e-01,-1.069651413441736532e+00,-5.892914565434765883e-01,-3.069325133806732886e-01
-1.694056139026394847e+00,-6.317587073015129562e-01,-1.239125456565916439e+00,-1.484323702317518867e+00
-8.263820310550480386e-01,-1.857766995192478010e-01,-1.715352625451747270e+00,-1.912895087214729450e+00
-1.038018671377645363e+00,-1.369990880530488786e+00,-1.208535448284469016e-01,-3.474360706235857243e-01
-1.141319294415693575e+00,-1.019189928463049455e+00,-1.352907125775292707e+00,-1.654369192122344234e+00
-5.000300282975709276e-01,-1.158935139776757106e+00,-1.588864688920328394e+00,-1.193583160479178895e+00
-4.860194702605515893e-01,-1.531285903035353835e+00,-9.648802524124318047e-01,-1.003885828252965018e+00
-1.505805477259820613e-01,-1.638385811366226186e+00,-6.014282144585751944e-01,-9.434912849523240386e-01
-1.772908909823817991e+00,-7.799582564284091024e-01,-1.490688135659996805e+00,-6.987545916724695605e-01
-1.751292111152695563e+00,-1.339899892297214734e+00,-4.183738292902325906e-01,-3.371087567440704813e-01
-2.951236305707818364e-01,-1.554422312537005801e+00,-7.043906292557149396e-01,-1.977148557962829845e+00
-1.322203997709137990e+00,-1.824646773808059175e+00,-1.790102182260273844e+00,-1.356349014868055480e+00
-7.805099346348194356e-01,-1.215876262630615212e-01,-2.952082318910325132e-01,-4.690068461420464629e-01
-4.690263518944346455e-01,-1.258304990246865263e+00,-8.056606235823897677e-01,-1.689294577276229781e+00
-1.651470443401076515e+00,-1.643373986113902729e+00,-5.406151424953953288e-02,-1.635862755027956972e+00
-1.795946464463976877e+00,-1.001718105197195285e+00,-1.425886720103517469e-01,-5.441985239784248307e-01
-4.385968184692830008e-01,-1.178811062828963863e+00,-4.750142369760710359e-01,-1.713560620667871071e-01
-8.581639916929417744e-01,-1.134305463189246854e+00,-1.428285505149708978e-01,-1.877134086850845707e+00
-1.446548574376242069e+00,-7.586386539668683593e-01,-1.554365207970044294e+00,-9.982841730109399681e-01
-1.098224508245856823e+00,-2.937916598191530060e-01,-1.639800006090227358e+00,-4.922206769125230252e-01
-1.357141434445117145e-01,-1.504753300114715975e+00,-1.095647990368149305e+00,-1.145951904014562706e+00
-1.151808683962174840e+00,-7.264490668700249731e-01,-6.290862196219819680e-01,-5.645309800464044514e-01
-1.856392095404246323e+00,-6.140486093421784197e-01,-9.189111718711746590e-01,-6.823620691373204483e-01
-9.363935378624819172e-01,-1.939622429106554913e+00,-7.496708320684972726e-01,-1.527532054913638637e+00
-3.409777106492108967e-01,-4.351748159476465094e-01,-1.244205297475033722e+00,-1.670683995780166464e+00
-2.344631927969627050e-01,-1.083454843692551517e+00,-1.290885965097360089e+00,-4.275338832008155343e-01
-4.924099311989456051e-01,-1.958503966376711869e+00,-8.323128501225363074e-01,-1.289747242856547071e+00
-1.758087695307429144e+00,-1.116852109078174893e+00,-1.504587338318636114e+00,-4.130888834969745904e-01
-1.363686826446256717e+00,-5.794826813026823231e-01,-1.765817499686221925e-01,-9.485316602211546488e-02
-8.583115667835661267e-01,-6.109423915492768753e-01,-1.257037693445087534e+00,-9.762240272817943598e-01
-1.732580694535672539e-01,-1.877407139344257514e+00,-8.854373507546031696e-01,-1.400736037822247759e-01
-1.216938225816169838e+00,-1.926629615197275269e+00,-4.780527287713591811e-01,-8.345548374400979519e-01
-3.549272659856501644e-01,-4.201417955154060913e-01,-2.329159176684927335e-01,-7.014347522265707013e-02
-4.160825111507897578e-01,-1.627153282269715007e+00,-1.266291348945698170e+00,-6.287666287055317937e-01
-9.238952422702273459e-01,-1.720448724791642681e+00,-1.084725172743261856e+00,-4.813480168463524222e-02
-1.581555441290010577e+00,-1.151877430584540063e+00,-9.248843673647144659e-01,-1.652413677059938024e+00
-5.234816442234335732e-02,-5.635275401729213929e-01,-1.113064617598709338e+00,-7.273721352732160916e-01
-3.136134178985885423e-01,-8.126617584922481985e-01,-1.888436379271939858e+00,-3.591216563146435448e-01
-1.635772384120956158e+00,-8.748453109361828961e-01,-1.622990969282313234e+00,-1.190386168209623285e+00
-1.805028768561509622e+00,-3.258972876248182882e-01,-1.321006220709639800e+00,-9.177617483802915643e-01
-1.458392599671173517e+00,-5.407053908422754240e-01,-5.976765668198618098e-01,-6.403037031036529214e-01
-1.902666376822958139e+00,-1.582329302566389373e+00,-5.561036889580994735e-01,-6.872055933461267418e-01
-1.388420712866536677e+00,-3.738987059295695303e-02,-1.366765668657652588e+00,-6.865313626959015370e-01
-1.033595873640522411e+00,-1.202133501591828191e+00,-1.924567846981128039e+00,-1.464418553480668406e+00
-1.460149195099408992e+00,-9.935231621966849058e-01,-5.531730447530212036e-01,-1.182586385958015462e-01
-1.575155064622136392e+00,-1.301752417134647954e+00,-1.435866217439396575e+00,-5.308474659498130244e-01
-4.865686474557044949e-01,-1.264053339222621863e+00,-1.418482167304011554e-01,-1.520493694590262956e+00
-1.346471933125233056e+00,-1.587127868272345310e+00,-6.409400675766891986e-01,-1.940247696639209707e+00
-1.391303211374331328e+00,-5.088833695979122496e-01,-1.426278457772886421e+00,-8.611610532476947633e-01
-1.035584376351924796e+00,-2.265606627648790727e-01,-1.777515123847124290e-01,-1.375860710400792941e+00
-1.345829810908361734e+00,-1.721094866999882234e+00,-3.928306776506660380e-01,-1.607956502040794877e+00
-1.280676605187666794e+00,-1.851815063949691087e-02,-2.323876248643286235e-01,-1.884677404972154635e+00
-1.645345377392460229e+00,-6.900834867384639804e-01,-1.248389693462238270e+00,-9.268403912782214871e-01
-1.546707146976916691e+00,-1.038211899356324297e+00,-1.333138068336850557e+00,-8.765586364099096084e-01
-1.172229229799654160e+00,-7.877299120568215240e-01,-4.405494050940528261e-01,-1.269667923744758564e+00
-1.243280600605951358e+00,-1.701394594573410357e+00,-2.742184594905394679e-01,-9.190601493959702495e-01
-7.352288503598369829e-03,-7.259136158342893719e-01,-1.162694397555309456e+00,-4.823306321770655103e-01
-1.762063645890280084e+00,-3.863282840721238287e-01,-1.585620769802169816e+00,-1.508558933084489517e-01
-9.386086874653154499e-01,-1.825923153531181509e+00,-1.982620046016994042e-01,-1.366971209328113890e+00
-1.353254208991081509e+00,-4.949024789358082987e-01,-1.870600389954950371e+00,-8.482097923717912824e-01
-1.814265338585081988e+00,-1.168477248311656558e+00,-1.677040969308802865e-01,-1.663805308763949498e+00
-1.766859091176365526e+00,-1.387691494907431933e+00,-2.454459101813377675e-01,-1.777351775281868607e+00
-1.476011837725374809e+00,-1.504129601831677432e+00,-1.584081956265791957e+00,-6.633525090285217196e-01
-1.709293144610231963e+00,-1.509643534054198044e+00,-1.188477551792154641e+00,-1.109667429924061421e+00
